X	SP_INTEGRAND	SP	PMF_RE
-66.093	0.0011172238770354686	1.0	-4.0120312098665741984
-65.95942342342343	0.0011172918762304433	0.9998404028134928456	-4.0120001633343972077
-65.82584684684684	0.0011174566187368	0.9996807890037326949	-4.011912325865908681
-65.69227027027027	0.0011177176776525663	0.99952114478169706846	-4.011773125197741929
-65.5586936936937	0.0011180746440732508	0.99936145641805940176	-4.0115828153640402517
-65.42511711711713	0.001118527126812164	0.9992017102406389739	-4.011341653834674321
-65.29154054054054	0.0011190747521260941	0.99904189263188869496	-4.0110499014557732637
-65.15796396396397	0.001119717163446265	0.99888199002642363844	-4.010707822391052214
-65.02438738738739	0.0011204540211144178	0.99872198890858521203	-4.0103156840597621096
-64.89081081081082	0.0011212850021238866	0.9985618758100451853	-4.00987375707860377
-64.75723423423423	0.0011222097998655532	0.99840163730744457826	-4.0093823151973239467
-64.62365765765766	0.00112322812387856	0.9982412600200694097	-4.0088416352389141576
-64.49008108108109	0.001124339699605652	0.9980807306075611951	-4.0082519970350836266
-64.35650450450451	0.001125544268153021	0.99792003576766274975	-4.0076136833635141597
-64.22292792792793	0.001126841586054589	0.9977591622339968547	-4.0069269798836639283
-64.08935135135135	0.001128231425040542	0.99759809677387989435	-4.0061921750727327797
-63.95577477477478	0.001129713571810074	0.9974368261861659146	-4.0054095601606817772
-63.8221981981982	0.0011312878278081724	0.99727533729912631877	-4.00457942906641202
-63.68862162162163	0.0011329540090064042	0.99711361696835687507	-4.003702078327919881
-63.55504504504505	0.0011347119456875518	0.9969516520747203625	-4.002777807043552705
-63.421468468468476	0.0011365614822339905	0.9967894295223150847	-4.001806916795844346
-63.287891891891896	0.0011385024769197765	0.9966269362364772455	-4.000789711596483231
-63.154315315315316	0.0011405348017062488	0.9964641591618104144	-3.9997264978103548448
-63.02073873873874	0.0011426583420411547	0.9963010852602450784	-3.9986175840921961992
-62.88716216216216	0.001144872996661116	0.9961377015091258391	-3.9974632813220725763
-62.75358558558559	0.0011471786773973943	0.99597399489932736394	-3.9962639025314465864
-62.62000900900901	0.001149575308984874	0.9958099524333970942	-3.9950197628453221657
-62.48643243243244	0.001152062828874117	0.99564556112372626373	-3.9937311794048375112
-62.35285585585586	0.0011546411870464967	0.99548080799074556424	-3.9923984713081576182
-62.219279279279284	0.0011573103458322224	0.99531568006114867764	-3.9910219595376197693
-62.085702702702704	0.0011600702797312553	0.9951501643661416763	-3.9896019668984194382
-61.95212612612613	0.0011629209752370003	0.9949842479397161821	-3.9881388179420354636
-61.81854954954955	0.0011658624306626834	0.9948179178169487269	-3.9866328389119105552
-61.68497297297298	0.0011688946559703674	0.99465116103232575906	-3.9850843576643146342
-61.5513963963964	0.0011720176726025121	0.99448396461808985514	-3.9834937036095994923
-61.417819819819826	0.0011752315133160014	0.99431631560261246605	-3.9818612076412456054
-61.284243243243246	0.0011785362220185838	0.99414820100878986686	-3.9801872020752238437
-61.15066666666667	0.0011819318536076236	0.9939796078524609779	-3.9784720205750849214
-61.01709009009009	0.0011854184738111294	0.9938105231408491669	-3.9767159980975292093
-60.88351351351352	0.0011889961590309612	0.99364093387102703225	-3.9749194708147171627
-60.74993693693694	0.0011926649961881807	0.993470827028400838	-3.9730827760606247287
-60.61636036036036	0.0011964250825704252	0.9933001895852212604	-3.9712062522595593993
-60.48278378378379	0.0012002765256813037	0.99312900849911134316	-3.9692902388617698048
-60.349207207207215	0.0012042194430917244	0.9929572707116184338	-3.9673350762848725753
-60.215630630630635	0.001208253962293075	0.9927849631467872138	-3.9653411058457372126
-60.082054054054055	0.001212380220552211	0.99261207270975149175	-3.9633086696987321383
-59.94847747747748	0.001216598364768215	0.9924385862853498663	-3.9612381107744582618
-59.8149009009009	0.0012209085513308106	0.9922644907367585976	-3.9591297727174585457
-59.68132432432433	0.001225310945980454	0.99208977290414590566	-3.9569839998217749136
-59.54774774774775	0.0012298057236699487	0.9919144196033466976	-3.9548011369779179993
-59.414171171171176	0.0012343930684276352	0.9917384176245562788	-3.9525815296035196201
-59.2805945945946	0.0012390731732220127	0.9915617537310436047	-3.9503255235912870871
-59.147018018018024	0.0012438462398277868	0.991384414657883295	-3.9480334652423555552
-59.013441441441444	0.0012487124786932835	0.9912063871107074098	-3.9457057012178816983
-58.87986486486487	0.001253672108809186	0.99102765776447643287	-3.943342578471277432
-58.74628828828829	0.0012587253575785016	0.99084821326226735216	-3.9409444441995065346
-58.61271171171172	0.0012638724606877814	0.99066804021408194636	-3.9385116457796047003
-58.47913513513514	0.001269113661979482	0.99048712519567216894	-3.9360445307196474662
-58.345558558558565	0.001274449213325453	0.99030545474738407297	-3.9335434465976370387
-58.211981981981985	0.0012798793745015212	0.99012301537302038756	-3.9310087410137318496
-58.078405405405405	0.0012854044130630388	0.98993979353871952576	-3.9284407615305367782
-57.94482882882883	0.0012910246042215129	0.9897557756718536881	-3.9258398556249483866
-57.81125225225226	0.0012967402307220866	0.9895709481599441748	-3.9232063706342817976
-57.67767567567568	0.0013025515827219739	0.98938529734959290707	-3.9205406537053429723
-57.5440990990991	0.0013084589576697384	0.98919880954543326634	-3.9178430517439050372
-57.41052252252253	0.0013144626601853738	0.9890114710090965877	-3.9151139113642526128
-57.276945945945954	0.0013205630019411886	0.9888232679581960838	-3.9123535788439801747
-57.143369369369374	0.0013267603015434135	0.98863418656532908724	-3.909562400072352593
-57.009792792792794	0.001333054884414508	0.9884442129570931712	-3.9067407205027971397
-56.87621621621622	0.0013394470826761382	0.9882533332131223647	-3.9038888851083361274
-56.74263963963964	0.001345937235032776	0.98806153336513735663	-3.901007238337117526
-56.60906306306307	0.001352525686655885	0.98786879939601413003	-3.8980961240638303123
-56.47548648648649	0.0013592127890686711	0.98767511723886847186	-3.8951558855511375986
-56.341909909909916	0.0013659989000313533	0.9874804727761563594	-3.892186865398839808
-56.208333333333336	0.0013728843834269046	0.98728485183879099996	-3.8891894055115446883
-56.07475675675676	0.0013798696091472718	0.98708824020527752285	-3.8861638470485960605
-55.94118018018018	0.0013869549529799989	0.9868906236008616606	-3.8831105303891581939
-55.80760360360361	0.0013941407964952529	0.9866919876966957492	-3.8800297950871656986
-55.67402702702703	0.0014014275269331952	0.9864923181090209381	-3.876921979839503211
-55.54045045045046	0.0014088155370916998	0.98629160039836527574	-3.8737874224406429098
-55.40687387387388	0.0014163052252143538	0.98608982006875789406	-3.8706264597525450088
-55.273297297297304	0.0014238969948787467	0.9858869625669590686	-3.8674394276598383024
-55.139720720720725	0.0014315912548849745	0.985683013281705378	-3.8642266610439667503
-55.006144144144145	0.0014393884191443952	0.985477957542973515	-3.8609884937409286087
-54.87256756756757	0.0014472889065685458	0.985271780621255866	-3.8577252585102128845
-54.738990990991	0.0014552931409582222	0.9850644677268561855	-3.854437287003733519
-54.60541441441442	0.001463401550892707	0.9848560040091978163	-3.851124909729362414
-54.47183783783784	0.001471614569619098	0.98464637455614867356	-3.8477884560231609562
-54.338261261261266	0.001479932634941731	0.98443556439336410424	-3.844428254017771863
-54.20468468468469	0.0014883561891116477	0.9842235584836420692	-3.841044630612188415
-54.07110810810811	0.001496885678716126	0.98401034172629664454	-3.837637911444424711
-53.93753153153153	0.001505521554568209	0.98379589895654651066	-3.8342084208609212154
-53.80395495495496	0.0015142642715962205	0.9835802149449187626	-3.8307564818904329843
-53.67037837837838	0.0015231142887332824	0.9833632743966692624	-3.8272824162206864204
-53.53680180180181	0.0015320720688067522	0.9831450619512187572	-3.8237865441656016625
-53.40322522522523	0.0015411380784275985	0.9829255621816033184	-3.8202691846489138217
-53.269648648648655	0.0015503127878797002	0.9827047595939436553	-3.8167306551726632735
-53.136072072072075	0.0015595966710090186	0.9824826386269265299	-3.8131712717992544254
-53.0024954954955	0.0015689902051126468	0.9822591836513049346	-3.8095913491246443528
-52.86891891891892	0.001578493870827713	0.9820343789694128134	-3.8059912002611364632
-52.73534234234235	0.0015881081520201243	0.98180820881469565986	-3.8023711368103984718
-52.60176576576577	0.0015978335356731268	0.9815806573512573241	-3.798731468850326292
-52.46818918918919	0.001607670511775635	0.98135170867342325085	-3.795072504908829951
