DIST	PDF	PMF_APP	SP	PMF_RE
46.8	0.0025	3.571680419071875672	0.5259588490280105989	-3.0077915463862223105
46.85	0.0018	3.767510926682213246	0.5256423635427295937	-3.0314195755720989265
46.9	0.0028	3.5041220044225622817	0.52534007258918050375	-3.1304356918804574698
46.95	0.0032	3.4245201881022744102	0.52511828303086999865	-3.2239926658306037963
47.0	0.0027	3.525801779300907379	0.5248921124442472194	-3.187516367500367822
47.05	0.0026	3.5482998495816954528	0.5246420568282679276	-3.0893805783621898302
47.1	0.0018	3.767510926682213246	0.5243306668159163124	-2.9662827432592506485
47.15	0.0017	3.8015846637280067191	0.52395183672067576494	-2.9570070739034294946
47.2	0.0026	3.5482998495816954528	0.5236296229913172754	-3.0496412587827117949
47.25	0.0022	3.647885484851023567	0.52335168810425967495	-3.0470116956298818106
47.3	0.0019	3.7352799364115818225	0.5230268212296945411	-3.04033847556888916
47.35	0.003	3.4629934145414068376	0.52274210050548213126	-3.0021683175448108864
47.4	0.0013	3.9615043662529706673	0.52237692494554256175	-2.905779301081466043
47.45	0.0023	3.6213865397735442268	0.5219781488032424696	-2.9060674945156865412
47.5	0.0015	3.8761979312126820518	0.5216133424804716964	-2.9613012290707022595
47.55	0.003	3.4629934145414068376	0.5212821367400613892	-2.9907976819450561327
47.6	0.0015	3.8761979312126820518	0.52095093099965103484	-2.9557212060470611698
47.65	0.0022	3.647885484851023567	0.52057957910888796307	-2.9930600304177471418
47.7	0.0024	3.5960155573922438865	0.5202910286532274272	-3.0919454771366033582
47.75	0.0025	3.571680419071875672	0.52002054396522567626	-3.0978610955298049388
47.8	0.0022	3.647885484851023567	0.51973751360523868647	-2.998067627009737207
47.85	0.0015	3.8761979312126820518	0.51936616171447556195	-2.9372741387045151929
47.9	0.0025	3.571680419071875672	0.51901287559137123425	-3.0008168775723752652
47.95	0.002	3.7047025619227126564	0.5187147904250019154	-3.0131750907322455693
48.0	0.0019	3.7352799364115818225	0.51837486874405449476	-2.9945609134828400245
48.05	0.0023	3.6213865397735442268	0.5180565474374816594	-3.0054513337934749362
48.1	0.0018	3.767510926682213246	0.51772854175253420715	-2.9906667942275303295
48.15	0.0022	3.647885484851023567	0.51739399049959450283	-3.0215542125249215928
48.2	0.0023	3.6213865397735442268	0.51709943993994102575	-2.9794615709725217568
48.25	0.0014	3.9173265210938374961	0.51671886191524595217	-2.9249117259046376904
48.3	0.0027	3.525801779300907379	0.5163596175936368888	-2.9963849905498485908
48.35	0.0019	3.7352799364115818225	0.51606262999015002136	-3.0142014927501577385
48.4	0.002	3.7047025619227126564	0.51572270830920260076	-2.9753129644051391361
48.45	0.0019	3.7352799364115818225	0.5153827866282551319	-2.8669734551378254894
48.5	0.0011	4.061090001522298781	0.51490737168986713113	-2.7626072710723623672
48.55	0.0017	3.8015846637280067191	0.5144114486560976871	-2.7654267527254952114
48.6	0.0012	4.009220074063519101	0.513940616966298654	-2.7443123198735946441
48.65	0.0013	3.9615043662529706673	0.51340983853615393086	-2.7096607392944299596
48.7	0.0012	4.009220074063519101	0.51287906010600913225	-2.7371088251955334732
48.75	0.0016	3.8377247047735496249	0.51239605173457743414	-2.7505958125022176512
48.8	0.0011	4.061090001522298781	0.51188795201917525836	-2.7185918105663907298
48.85	0.0014	3.9173265210938374961	0.5113502803626649429	-2.7160431615065261084
48.9	0.0012	4.009220074063519101	0.5108377000501251817	-2.7397004963347982023
